price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,sale_year,house_age,age_since_renovation,is_renovated,Total_rooms,Price_per_sqft,Rooms_per_floor,basement_ratio,LivingLot_ratio,cluster
415000.0,4,2.25,2520,4200,1.5,0,0,4,7,1510,1010,47.5814,-122.312,1460,4200,2014,105,105,0,6.25,164.68253968253967,4.166666666666667,0.4007936507936508,0.6,1
274000.0,2,2.0,1700,7992,1.0,0,0,4,7,950,750,47.3031,-122.385,1700,8030,2014,34,34,0,4.0,161.1764705882353,4.0,0.4411764705882353,0.21271271271271272,0
420000.0,5,3.0,2150,6117,1.0,0,0,3,7,1370,780,47.538,-122.356,1990,6064,2015,12,12,0,8.0,195.34883720930233,8.0,0.3627906976744186,0.35147948340689883,1
1062500.0,4,2.75,1590,6000,1.5,0,0,4,8,1590,0,47.6401,-122.299,1590,4000,2015,90,90,0,6.75,668.2389937106918,4.5,0.0,0.265,1
1415000.0,4,5.25,4670,43950,2.0,0,0,3,12,4670,0,47.5456,-122.126,4900,35000,2014,25,25,0,9.25,302.9978586723769,4.625,0.0,0.10625711035267349,2
618500.0,3,2.0,1800,5000,1.0,0,0,4,7,1080,720,47.6738,-122.297,1800,5000,2014,72,72,0,5.0,343.6111111111111,5.0,0.4,0.36,1
295000.0,3,1.5,1670,10800,1.0,0,0,4,8,1670,0,47.2004,-122.003,1670,9169,2015,59,59,0,4.5,176.64670658682635,4.5,0.0,0.15462962962962962,0
400000.0,3,2.0,1010,12252,1.0,0,0,3,8,1010,0,47.6224,-122.045,1840,11497,2015,35,35,0,5.0,396.03960396039605,5.0,0.0,0.08243552073130918,2
595000.0,3,2.5,2550,6677,2.0,0,0,3,8,2550,0,47.7336,-122.232,1930,7217,2015,13,13,0,5.5,233.33333333333334,2.75,0.0,0.3819080425340722,1
1728000.0,4,3.0,3700,20570,1.0,0,0,4,10,1850,1850,47.6212,-122.224,3080,17595,2014,38,38,0,7.0,467.02702702702703,7.0,0.5,0.1798736023334954,1
261000.0,3,1.75,1350,7686,1.0,0,0,3,7,1350,0,47.3617,-122.052,1370,7686,2014,27,27,0,4.75,193.33333333333334,4.75,0.0,0.1756440281030445,0
780000.0,5,2.5,1660,4000,1.5,0,0,5,8,1660,0,47.6452,-122.352,1210,4000,2014,85,85,0,7.5,469.87951807228916,5.0,0.0,0.415,1
589000.0,3,1.5,1390,5040,1.0,0,0,3,7,1090,300,47.6611,-122.282,1910,4800,2014,67,67,0,4.5,423.7410071942446,4.5,0.2158273381294964,0.2757936507936508,1
230000.0,3,1.75,1720,9125,1.0,0,0,4,7,1140,580,47.3173,-122.181,1120,7506,2015,34,34,0,4.75,133.72093023255815,4.75,0.3372093023255814,0.1884931506849315,0
690000.0,4,3.5,2980,2147,2.5,0,0,3,10,2490,490,47.5463,-121.995,2880,2428,2014,8,8,0,7.5,231.54362416107384,3.0,0.1644295302013423,1.3879832324173265,2
524000.0,4,2.25,2190,15491,2.0,0,0,3,8,2190,0,47.6299,-122.039,2090,15039,2015,34,34,0,6.25,239.26940639269407,3.125,0.0,0.14137240978632754,2
380000.0,2,2.5,1230,987,2.0,0,0,3,7,1060,170,47.6007,-122.305,1290,1328,2014,3,3,0,4.5,308.9430894308943,2.25,0.13821138211382114,1.2462006079027355,1
357500.0,3,1.0,1000,4080,1.0,0,0,4,7,740,260,47.5351,-122.381,1480,4080,2014,69,69,0,4.0,357.5,4.0,0.26,0.24509803921568626,1
330000.0,3,2.0,2500,10697,1.0,0,0,3,8,2500,0,47.1927,-122.01,2560,9772,2014,20,20,0,5.0,132.0,5.0,0.0,0.23371038608955783,0
635000.0,5,1.75,2240,4750,1.0,0,0,4,7,1120,1120,47.6727,-122.293,1980,4750,2015,95,95,0,6.75,283.48214285714283,6.75,0.5,0.47157894736842104,1
934000.0,9,3.0,2820,4480,2.0,0,0,3,7,1880,940,47.6654,-122.307,2460,4400,2015,97,97,0,12.0,331.20567375886526,6.0,0.3333333333333333,0.6294642857142857,1
358500.0,2,1.75,1400,865,2.0,0,0,3,8,1110,290,47.5478,-121.999,1380,1107,2015,10,10,0,3.75,256.07142857142856,1.875,0.20714285714285716,1.6184971098265897,2
401000.0,3,1.5,1470,6867,1.0,0,0,3,8,1470,0,47.7495,-122.327,1470,6523,2014,59,59,0,4.5,272.7891156462585,4.5,0.0,0.21406727828746178,1
270000.0,3,2.0,1820,7750,1.0,0,0,3,8,1820,0,47.3169,-122.352,2080,8084,2015,23,23,0,5.0,148.35164835164835,5.0,0.0,0.23483870967741935,0
705000.0,4,2.0,2060,6000,1.0,0,1,4,8,1370,690,47.5237,-122.383,2060,6600,2014,60,60,0,6.0,342.2330097087379,6.0,0.33495145631067963,0.3433333333333333,1
325000.0,3,2.0,1670,17071,1.0,0,0,3,7,1100,570,47.69,-121.913,1660,15593,2014,26,26,0,5.0,194.61077844311376,5.0,0.3413173652694611,0.09782672368343975,2
384950.0,3,1.0,1540,7740,1.0,0,0,4,7,1540,0,47.522,-122.375,1220,7740,2014,105,105,0,4.0,249.96753246753246,4.0,0.0,0.19896640826873385,1
310000.0,3,1.0,1210,9730,1.0,0,0,4,7,1210,0,47.762,-122.355,1470,9730,2014,61,61,0,4.0,256.198347107438,4.0,0.0,0.12435765673175746,1
829950.0,4,2.5,3430,42775,2.0,0,0,3,10,3430,0,47.765,-122.045,3190,36820,2014,22,22,0,6.5,241.96793002915453,3.25,0.0,0.08018702513150204,2
353000.0,3,2.5,2550,6021,2.0,0,0,3,7,2550,0,47.3828,-122.211,2080,6021,2015,13,13,0,5.5,138.4313725490196,2.75,0.0,0.4235176880916791,0
170500.0,2,1.0,1060,7700,1.0,0,0,3,7,820,240,47.4599,-122.205,1370,8833,2014,33,33,0,3.0,160.8490566037736,3.0,0.22641509433962265,0.13766233766233765,0
885250.0,4,2.5,3670,49658,2.0,0,0,3,10,3670,0,47.6219,-122.015,3040,49658,2014,15,15,0,6.5,241.2125340599455,3.25,0.0,0.07390551371380241,2
2700000.0,4,3.25,4420,7850,2.0,1,4,3,11,3150,1270,47.572,-122.102,2760,8525,2014,13,13,0,7.25,610.8597285067873,3.625,0.2873303167420814,0.5630573248407643,2
245000.0,3,1.5,1550,9126,1.0,0,0,5,7,1550,0,47.2012,-122.0,1450,9282,2014,57,57,0,4.5,158.06451612903226,4.5,0.0,0.16984440061363137,0
469000.0,3,2.5,1190,1290,3.0,0,0,3,8,1190,0,47.6762,-122.378,1410,1923,2014,6,6,0,5.5,394.11764705882354,1.8333333333333333,0.0,0.9224806201550387,1
455000.0,3,1.0,1300,3550,1.5,0,0,3,7,1300,0,47.6696,-122.32,1410,4080,2014,87,87,0,4.0,350.0,2.6666666666666665,0.0,0.36619718309859156,1
305000.0,4,2.5,2430,5959,2.0,0,0,3,8,2430,0,47.3348,-122.19,2100,5414,2014,12,12,0,6.5,125.51440329218107,3.25,0.0,0.407786541366001,0
840000.0,7,4.5,4290,37607,1.5,0,0,5,10,4290,0,47.4812,-122.033,2810,40510,2014,32,32,0,11.5,195.8041958041958,7.666666666666667,0.0,0.11407450740553621,2
905000.0,5,3.5,3500,10155,2.0,0,0,3,10,2570,930,47.5415,-122.133,2940,10753,2014,18,18,0,8.5,258.57142857142856,4.25,0.26571428571428574,0.34465780403741997,2
219200.0,3,2.0,1680,7000,1.5,0,0,4,7,1680,0,47.2775,-122.203,1540,7480,2014,46,46,0,5.0,130.47619047619048,3.3333333333333335,0.0,0.24,0
455000.0,3,1.5,1250,8004,1.0,0,0,3,7,1250,0,47.6285,-122.117,1450,7931,2015,50,50,0,4.5,364.0,4.5,0.0,0.1561719140429785,2
195000.0,2,1.0,1020,8100,1.0,0,0,3,6,1020,0,47.4971,-122.334,1200,12500,2014,74,74,0,3.0,191.1764705882353,3.0,0.0,0.1259259259259259,1
799000.0,3,1.0,1510,4178,2.0,0,0,3,8,1510,0,47.6849,-122.335,2140,4916,2014,112,35,1,4.0,529.1390728476821,2.0,0.0,0.3614169459071326,1
285000.0,2,1.0,910,8155,1.0,0,0,4,6,910,0,47.7399,-122.3,1240,8155,2014,66,66,0,3.0,313.1868131868132,3.0,0.0,0.11158798283261803,1
300000.0,3,1.5,1320,15053,1.0,0,0,3,7,1320,0,47.7405,-122.095,1250,13368,2014,35,35,0,4.5,227.27272727272728,4.5,0.0,0.08769016142961536,2
83000.0,2,1.0,900,8580,1.0,0,0,3,5,900,0,47.4727,-122.27,2060,6533,2014,96,96,0,3.0,92.22222222222223,3.0,0.0,0.1048951048951049,0
220000.0,2,1.0,890,4804,1.0,0,0,4,7,890,0,47.7027,-122.346,1010,3844,2015,87,87,0,3.0,247.19101123595505,3.0,0.0,0.18526228143213988,1
174500.0,2,2.5,1240,2689,2.0,0,0,3,7,1240,0,47.3236,-122.323,1430,3609,2014,28,28,0,4.5,140.7258064516129,2.25,0.0,0.4611379695053923,0
695000.0,4,2.5,2960,10760,2.0,0,0,3,9,2960,0,47.5677,-122.013,2480,9528,2015,28,28,0,6.5,234.7972972972973,3.25,0.0,0.275092936802974,2
255000.0,3,1.5,1020,11410,1.0,0,0,3,7,1020,0,47.4811,-122.162,1290,8400,2014,55,55,0,4.5,250.0,4.5,0.0,0.08939526730937773,0
539000.0,5,2.25,2590,7245,1.0,0,0,3,8,1510,1080,47.6398,-122.111,1930,7245,2015,42,42,0,7.25,208.1081081081081,7.25,0.416988416988417,0.357487922705314,2
552700.0,2,1.0,1100,2800,1.0,0,0,3,7,1100,0,47.6361,-122.371,1110,1673,2015,90,90,0,3.0,502.45454545454544,3.0,0.0,0.39285714285714285,1
571500.0,3,1.0,1300,6710,1.0,0,0,4,6,1300,0,47.5851,-122.242,1630,9946,2014,62,62,0,4.0,439.61538461538464,4.0,0.0,0.19374068554396423,1
263700.0,3,1.0,1200,6561,1.0,0,0,3,6,1200,0,47.7763,-122.36,1340,9450,2015,65,47,1,4.0,219.75,4.0,0.0,0.18289894833104708,1
3300000.0,8,4.0,7710,11750,3.5,0,0,5,12,6090,1620,47.6263,-122.314,4210,8325,2014,110,110,0,12.0,428.01556420233464,3.4285714285714284,0.21011673151750973,0.6561702127659574,1
186950.0,2,2.0,1390,1302,2.0,0,0,3,7,1390,0,47.3089,-122.33,1390,1302,2014,28,28,0,4.0,134.49640287769785,2.0,0.0,1.0675883256528418,0
520000.0,3,1.75,1430,53628,2.0,0,0,3,8,1430,0,47.5577,-121.891,2100,53628,2014,29,29,0,4.75,363.6363636363636,2.375,0.0,0.02666517490862982,2
358000.0,3,1.5,1250,7194,1.0,0,0,4,7,1250,0,47.7298,-122.231,1340,7242,2014,45,45,0,4.5,286.4,4.5,0.0,0.17375590770086183,1
210000.0,2,0.75,840,49658,1.0,0,0,2,6,840,0,47.4727,-122.292,1240,11000,2014,66,66,0,2.75,250.0,2.75,0.0,0.01691570341133352,0
3650000.0,5,3.75,5020,8694,2.0,0,1,3,12,3970,1050,47.6146,-122.213,4190,11275,2015,8,8,0,8.75,727.0916334661355,4.375,0.20916334661354583,0.5774097078444904,1
543000.0,4,2.25,2060,8767,2.0,0,0,3,8,2060,0,47.7228,-122.103,1610,8062,2014,31,31,0,6.25,263.59223300970876,3.125,0.0,0.2349720542945135,2
330000.0,4,2.25,2000,10679,1.0,0,0,3,7,1350,650,47.4238,-122.329,1650,8875,2015,55,55,0,6.25,165.0,6.25,0.325,0.18728345350688266,0
529000.0,3,2.0,1530,3400,1.0,0,0,3,7,990,540,47.6204,-122.296,1880,4212,2014,107,0,1,5.0,345.7516339869281,5.0,0.35294117647058826,0.45,1
295000.0,1,1.0,700,2500,1.0,0,0,4,7,700,0,47.5662,-122.364,1340,5000,2014,107,107,0,2.0,421.42857142857144,2.0,0.0,0.28,1
365000.0,3,1.0,950,8450,1.0,0,0,3,7,950,0,47.6884,-122.186,1610,10080,2014,52,52,0,4.0,384.2105263157895,4.0,0.0,0.11242603550295859,2
473000.0,3,3.0,1380,1081,3.0,0,0,3,8,1380,0,47.6692,-122.39,1390,1140,2014,9,9,0,6.0,342.7536231884058,2.0,0.0,1.2765957446808511,1
403500.0,3,1.0,1830,8004,1.0,0,0,3,8,1200,630,47.7259,-122.297,1860,7971,2014,54,54,0,4.0,220.49180327868854,4.0,0.3442622950819672,0.22863568215892055,1
544000.0,3,1.5,1790,8203,1.5,0,1,3,7,1790,0,47.5768,-122.403,1960,6047,2014,104,104,0,4.5,303.9106145251397,3.0,0.0,0.2182128489576984,1
621000.0,3,1.0,1340,4000,1.5,0,0,4,7,1340,0,47.6652,-122.288,1510,4000,2014,87,87,0,4.0,463.43283582089555,2.6666666666666665,0.0,0.335,1
672600.0,3,2.25,1520,5750,2.0,0,0,3,8,1400,120,47.5787,-122.388,1420,5650,2014,106,8,1,5.25,442.5,2.625,0.07894736842105263,0.2643478260869565,1
689800.0,2,1.75,1370,3125,1.0,0,0,3,7,1090,280,47.6492,-122.391,1730,5966,2015,65,65,0,3.75,503.5036496350365,3.75,0.20437956204379562,0.4384,1
613000.0,3,1.5,1470,4480,1.0,0,0,4,7,1130,340,47.6693,-122.291,2120,4480,2015,97,97,0,4.5,417.00680272108843,4.5,0.23129251700680273,0.328125,1
808000.0,4,2.25,2500,8866,2.0,0,0,4,9,2500,0,47.6604,-122.146,2630,8847,2014,27,27,0,6.25,323.2,3.125,0.0,0.28197608842770133,2
301000.0,3,1.0,1060,9241,1.0,0,0,4,7,1060,0,47.7465,-122.339,1900,6484,2014,58,58,0,4.0,283.9622641509434,4.0,0.0,0.1147062006276377,1
340000.0,3,1.75,1210,9635,1.0,0,0,4,7,1210,0,47.7382,-121.98,1550,10707,2014,27,27,0,4.75,280.9917355371901,4.75,0.0,0.12558380902957966,2
206000.0,3,1.0,920,8400,1.0,0,0,3,7,920,0,47.3771,-122.287,1260,8400,2014,51,51,0,4.0,223.91304347826087,4.0,0.0,0.10952380952380952,0
550000.0,3,1.5,1340,6000,1.0,0,0,4,7,1340,0,47.5866,-122.25,1590,9000,2014,54,54,0,4.5,410.44776119402985,4.5,0.0,0.22333333333333333,1
325000.0,2,1.0,960,4800,1.5,0,0,2,6,960,0,47.5752,-122.411,1440,4800,2014,102,102,0,3.0,338.5416666666667,2.0,0.0,0.2,1
475000.0,3,2.5,1630,7586,2.0,0,0,3,8,1630,0,47.5689,-122.023,2090,7330,2014,28,28,0,5.5,291.41104294478527,2.75,0.0,0.21486949644081202,2
432100.0,3,1.75,1840,7350,1.0,0,0,3,8,1310,530,47.7089,-122.23,1860,7000,2014,38,38,0,4.75,234.83695652173913,4.75,0.28804347826086957,0.2503401360544218,1
359000.0,3,2.0,3085,7280,1.0,0,0,4,7,1560,1525,47.4956,-122.181,1480,7900,2015,56,56,0,5.0,116.36952998379255,5.0,0.49432739059967584,0.42376373626373626,0
490000.0,3,1.0,920,4800,1.0,0,0,4,6,780,140,47.6937,-122.362,1370,4800,2015,89,89,0,4.0,532.6086956521739,4.0,0.15217391304347827,0.19166666666666668,1
648360.0,4,1.75,2260,7005,1.0,0,1,4,7,1130,1130,47.6895,-122.207,2330,9180,2014,67,67,0,5.75,286.88495575221236,5.75,0.5,0.32262669521770165,1
340000.0,3,1.75,1730,11986,1.0,0,3,5,6,1730,0,47.3595,-122.323,2490,9264,2014,96,96,0,4.75,196.53179190751445,4.75,0.0,0.1443350575671617,0
545000.0,3,2.0,1610,8069,1.0,0,0,5,7,1090,520,47.5754,-122.15,1510,8803,2015,60,60,0,5.0,338.50931677018633,5.0,0.32298136645962733,0.19952906184161606,2
115000.0,2,0.75,550,7980,1.0,0,0,3,5,550,0,47.511,-122.348,1330,7980,2014,62,62,0,2.75,209.0909090909091,2.75,0.0,0.06892230576441102,1
705640.0,3,2.25,2400,12350,1.0,0,0,4,8,1420,980,47.6533,-122.192,2615,12043,2015,47,47,0,5.25,294.01666666666665,5.25,0.4083333333333333,0.19433198380566802,2
300000.0,3,2.25,1960,1585,2.0,0,0,3,7,1750,210,47.5414,-122.288,1760,1958,2014,11,11,0,5.25,153.0612244897959,2.625,0.10714285714285714,1.2365930599369086,1
1650000.0,4,2.75,3190,14904,1.0,0,3,4,9,1940,1250,47.6178,-122.214,2600,11195,2014,65,22,1,6.75,517.2413793103449,6.75,0.39184952978056425,0.21403650026838433,1
1137500.0,4,3.5,3160,4200,2.0,0,4,3,8,2180,980,47.5963,-122.292,2180,5200,2015,16,16,0,7.5,359.96835443037975,3.75,0.310126582278481,0.7523809523809524,1
280000.0,3,1.75,1550,7410,1.5,0,0,5,7,1550,0,47.4951,-122.237,1250,7467,2014,70,70,0,4.75,180.6451612903226,3.1666666666666665,0.0,0.20917678812415655,0
245000.0,4,1.75,1930,7650,1.0,0,0,4,8,1280,650,47.3078,-122.386,1860,8800,2014,33,33,0,5.75,126.94300518134715,5.75,0.33678756476683935,0.2522875816993464,0
564000.0,4,1.0,1170,4590,1.5,0,0,4,7,1170,0,47.6804,-122.311,1430,4080,2014,89,89,0,5.0,482.05128205128204,3.3333333333333335,0.0,0.2549019607843137,1
849000.0,3,1.75,2520,4534,1.0,0,0,5,9,1460,1060,47.6381,-122.401,1870,5023,2014,60,60,0,4.75,336.9047619047619,4.75,0.42063492063492064,0.5558006175562418,1
698000.0,3,1.75,1220,7447,1.0,0,0,4,7,1220,0,47.6886,-122.211,1340,7200,2015,51,51,0,4.75,572.1311475409836,4.75,0.0,0.16382435880220222,1
319000.0,3,1.0,960,8556,1.0,0,0,3,7,960,0,47.7245,-122.22,1320,7528,2014,43,43,0,4.0,332.2916666666667,4.0,0.0,0.11220196353436185,1
1450000.0,3,3.5,4110,15720,1.0,0,1,3,10,2230,1880,47.6996,-122.229,2500,15400,2015,15,15,0,6.5,352.7980535279805,6.5,0.45742092457420924,0.26145038167938933,1
695000.0,4,3.5,3310,21050,2.0,0,0,5,9,2400,910,47.5197,-122.041,2260,23400,2014,22,22,0,7.5,209.96978851963746,3.75,0.27492447129909364,0.15724465558194775,2
680000.0,4,2.75,2220,5310,1.0,0,0,5,7,1170,1050,47.5801,-122.294,1540,4200,2015,64,64,0,6.75,306.3063063063063,6.75,0.47297297297297297,0.4180790960451977,1
287500.0,4,2.25,2250,12000,2.0,0,0,3,8,2250,0,47.3715,-122.274,2140,11871,2014,29,29,0,6.25,127.77777777777777,3.125,0.0,0.1875,0
465000.0,3,3.25,1510,1850,2.0,0,2,3,8,1230,280,47.6683,-122.362,1540,1840,2014,13,13,0,6.25,307.94701986754967,3.125,0.18543046357615894,0.8162162162162162,1
335000.0,3,1.0,1350,14212,1.0,0,0,4,6,1350,0,47.6606,-122.06,1520,14404,2014,33,33,0,4.0,248.14814814814815,4.0,0.0,0.09499014916971574,2
602000.0,4,1.75,2420,37800,1.0,0,0,4,8,1880,540,47.6688,-122.024,2780,35532,2014,33,33,0,5.75,248.7603305785124,5.75,0.2231404958677686,0.06402116402116402,2
482000.0,3,2.5,2950,6545,2.0,0,0,3,8,2950,0,47.4828,-122.139,2400,6550,2015,12,12,0,5.5,163.38983050847457,2.75,0.0,0.4507257448433919,0
220000.0,5,1.0,1260,8382,1.5,0,0,3,7,1260,0,47.5058,-122.355,910,8382,2014,96,96,0,6.0,174.6031746031746,4.0,0.0,0.15032211882605584,1
206000.0,4,2.0,1700,6025,1.0,0,0,3,6,1700,0,47.3029,-122.221,1320,5956,2014,36,36,0,6.0,121.17647058823529,6.0,0.0,0.2821576763485477,0
1100000.0,4,3.0,3320,5760,2.0,0,0,3,9,2120,1200,47.6474,-122.389,2400,6144,2015,61,8,1,7.0,331.32530120481925,3.5,0.3614457831325301,0.5763888888888888,1
491150.0,3,2.5,1470,3971,2.0,0,0,3,7,1470,0,47.6816,-122.035,1650,3148,2015,12,12,0,5.5,334.1156462585034,2.75,0.0,0.3701838327877109,2
390000.0,4,2.75,2500,12848,1.0,0,1,3,8,2120,380,47.3364,-122.321,2370,12497,2014,39,39,0,6.75,156.0,6.75,0.152,0.19458281444582815,0
393000.0,4,2.5,2641,8091,2.0,0,0,3,7,2641,0,47.4043,-122.213,2641,8535,2015,17,17,0,6.5,148.8072699734949,3.25,0.0,0.3264120627858114,0
635000.0,4,2.0,2260,8457,2.0,0,0,3,9,2260,0,47.6251,-122.03,2410,7713,2014,22,22,0,6.0,280.9734513274336,3.0,0.0,0.2672342438216862,2
490000.0,2,1.0,1160,5000,1.0,0,0,4,8,1160,0,47.6865,-122.399,1750,5000,2014,77,77,0,3.0,422.41379310344826,3.0,0.0,0.232,1
770000.0,4,3.5,3680,2242,2.5,0,0,3,9,2670,1010,47.6192,-122.307,1350,1288,2014,84,7,1,7.5,209.2391304347826,3.0,0.27445652173913043,1.6413916146297949,1
665000.0,2,2.0,1615,4590,1.5,0,0,5,8,1615,0,47.6886,-122.348,1470,4590,2014,108,108,0,4.0,411.7647058823529,2.6666666666666665,0.0,0.35185185185185186,1
287000.0,3,1.0,1250,26862,1.0,0,0,3,7,1250,0,47.426,-122.154,1530,24463,2014,49,49,0,4.0,229.6,4.0,0.0,0.04653413744322835,0
410000.0,3,1.0,1230,7020,1.0,0,0,3,7,1090,140,47.5719,-122.39,1390,5850,2014,90,90,0,4.0,333.3333333333333,4.0,0.11382113821138211,0.1752136752136752,1
562000.0,3,2.0,2510,5200,1.0,0,0,5,8,1470,1040,47.5631,-122.366,990,5400,2015,90,90,0,5.0,223.90438247011951,5.0,0.41434262948207173,0.4826923076923077,1
475000.0,2,2.0,1540,54450,2.0,0,0,3,7,1540,0,47.638,-121.953,2280,29918,2014,31,31,0,4.0,308.4415584415584,2.0,0.0,0.028282828282828285,2
387500.0,3,3.25,1860,2218,3.0,0,0,3,8,1860,0,47.7185,-122.313,1860,2218,2014,13,13,0,6.25,208.33333333333334,2.0833333333333335,0.0,0.8385933273219116,1
580000.0,5,2.0,2700,10875,1.0,0,0,4,7,1540,1160,47.6163,-122.138,2040,7464,2014,52,52,0,7.0,214.8148148148148,7.0,0.42962962962962964,0.2482758620689655,2
930000.0,3,2.5,3290,6830,2.0,0,0,3,10,3290,0,47.6702,-122.142,3200,6227,2014,14,14,0,5.5,282.67477203647417,2.75,0.0,0.4816983894582723,2
625000.0,3,1.75,2700,18893,1.0,0,0,4,7,2110,590,47.3397,-122.048,2260,17494,2015,67,32,1,4.75,231.4814814814815,4.75,0.21851851851851853,0.1429100725136294,0
325000.0,3,2.0,1570,5600,1.0,0,0,3,8,1570,0,47.4286,-122.185,2010,5600,2014,15,15,0,5.0,207.0063694267516,5.0,0.0,0.28035714285714286,0
235000.0,3,1.75,1950,8712,1.0,0,0,3,7,1950,0,47.4391,-122.189,1820,11520,2014,54,54,0,4.75,120.51282051282051,4.75,0.0,0.2238292011019284,0
450000.0,2,1.0,1380,4390,1.0,0,0,4,8,880,500,47.6947,-122.323,1390,5234,2014,83,83,0,3.0,326.0869565217391,3.0,0.36231884057971014,0.3143507972665148,1
745000.0,4,2.75,2410,5650,1.5,0,0,5,8,2070,340,47.5651,-122.391,1960,5650,2015,106,106,0,6.75,309.1286307053942,4.5,0.14107883817427386,0.4265486725663717,1
223000.0,4,2.0,1200,8470,1.0,0,0,4,7,1200,0,47.3262,-122.338,1110,8400,2014,53,53,0,6.0,185.83333333333334,6.0,0.0,0.14167650531286896,0
630000.0,4,1.75,1770,12278,1.0,0,0,3,7,1350,420,47.7004,-122.295,1670,9336,2014,77,77,0,5.75,355.93220338983053,5.75,0.23728813559322035,0.1441602866916436,1
413450.0,3,2.5,1540,1614,3.0,0,0,3,8,1470,70,47.6961,-122.341,1540,1418,2014,6,6,0,5.5,268.47402597402595,1.8333333333333333,0.045454545454545456,0.9541511771995044,1
720000.0,5,2.75,2860,5379,2.0,0,0,3,9,2860,0,47.7082,-122.104,2980,6018,2014,9,9,0,7.75,251.74825174825176,3.875,0.0,0.5316973415132924,2
339000.0,3,1.5,1740,21980,1.0,0,0,4,7,1740,0,47.3644,-122.132,1400,16100,2015,42,42,0,4.5,194.82758620689654,4.5,0.0,0.0791628753412193,0
1115500.0,4,3.5,2830,4000,1.5,0,0,3,7,1840,990,47.5842,-122.292,2340,4000,2015,96,1,1,7.5,394.1696113074205,5.0,0.3498233215547703,0.7075,1
839000.0,5,4.0,4280,11307,2.0,0,0,3,10,2710,1570,47.5503,-122.081,3080,11307,2014,18,18,0,9.0,196.02803738317758,4.5,0.36682242990654207,0.378526576457062,2
2950000.0,4,3.25,3890,25470,2.0,1,3,5,10,3030,860,47.6608,-122.269,4140,19281,2014,91,91,0,7.25,758.3547557840617,3.625,0.2210796915167095,0.15272870043188064,1
568000.0,4,2.0,2340,50233,1.0,0,0,4,7,1170,1170,47.5905,-122.022,2470,62290,2014,48,48,0,6.0,242.73504273504273,6.0,0.5,0.04658292357613521,2
269000.0,3,2.0,1410,10577,1.0,0,0,3,7,1410,0,47.3642,-122.187,1660,6757,2015,21,21,0,5.0,190.78014184397162,5.0,0.0,0.13330812139548076,0
382000.0,2,2.0,1350,2560,1.0,0,0,4,8,1350,0,47.6338,-122.106,1800,2560,2015,41,41,0,4.0,282.962962962963,4.0,0.0,0.52734375,2
574000.0,2,2.25,1100,1114,2.0,0,0,3,8,900,200,47.6199,-122.304,1230,1800,2015,6,6,0,4.25,521.8181818181819,2.125,0.18181818181818182,0.9874326750448833,1
405000.0,3,2.5,2070,4697,2.0,0,0,3,7,2070,0,47.5307,-121.875,2230,4437,2014,12,12,0,5.5,195.65217391304347,2.75,0.0,0.4407068341494571,2
572000.0,3,2.5,2360,9938,1.0,0,0,3,8,1690,670,47.5374,-122.053,2280,9626,2014,27,27,0,5.5,242.3728813559322,5.5,0.2838983050847458,0.23747232843630509,2
675000.0,4,2.25,2760,12100,2.0,0,0,4,9,2760,0,47.6285,-122.058,2850,12410,2014,38,38,0,6.25,244.56521739130434,3.125,0.0,0.228099173553719,2
165000.0,4,1.0,1220,7980,1.5,0,0,3,6,1220,0,47.4924,-122.237,1210,7920,2014,70,70,0,5.0,135.24590163934425,3.3333333333333335,0.0,0.15288220551378445,0
260000.0,4,1.0,1220,7980,1.5,0,0,3,6,1220,0,47.4924,-122.237,1210,7920,2015,71,71,0,5.0,213.11475409836066,3.3333333333333335,0.0,0.15288220551378445,0
196000.0,3,1.0,1220,6719,1.0,0,0,3,6,1220,0,47.4187,-122.329,1580,7200,2015,62,62,0,4.0,160.65573770491804,4.0,0.0,0.1815746390831969,0
515000.0,3,2.5,3020,12184,2.0,0,0,3,8,3020,0,47.744,-121.976,2980,10029,2015,12,12,0,5.5,170.52980132450332,2.75,0.0,0.24786605384110308,2
810000.0,4,3.5,3470,7396,2.0,0,3,3,8,2520,950,47.7146,-122.279,2360,10541,2014,35,35,0,7.5,233.4293948126801,3.75,0.2737752161383285,0.4691725256895619,1
365650.0,4,2.25,2380,7700,2.0,0,0,4,8,2380,0,47.4391,-122.194,2100,7700,2015,38,38,0,6.25,153.6344537815126,3.125,0.0,0.3090909090909091,0
651000.0,3,3.0,2260,1834,2.0,0,0,3,8,1660,600,47.6111,-122.308,2260,1834,2014,12,12,0,6.0,288.05309734513276,3.0,0.26548672566371684,1.2322791712104688,1
240000.0,2,1.0,720,6345,1.0,0,0,3,6,720,0,47.5201,-122.35,720,6345,2014,71,71,0,3.0,333.3333333333333,3.0,0.0,0.11347517730496454,1
299000.0,3,2.0,1730,6007,1.0,0,0,3,8,1730,0,47.3573,-122.2,2000,6245,2014,10,10,0,5.0,172.83236994219652,5.0,0.0,0.28799733644081904,0
768000.0,3,2.5,2660,10928,2.0,0,0,3,9,1830,830,47.5442,-122.141,2800,10025,2014,26,26,0,5.5,288.7218045112782,2.75,0.31203007518796994,0.24341142020497805,2
